symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
REPRO,REPRO.NS,Repro India Limited,2026-08-21,899,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,324.0,33.6,362.29,362.31,,,1.32,0.302,,0.17,0.36,0.55,False,False,True,False,LPS,2026-08-17,True,False,False,False,121,"Bar vol_ratio=0.30x, spread_ratio=0.59x, close_pos=0.53. Candidate LPS: higher low=320.05 vs prior Spring low=309.05 (+3.6%), holding above range support=309.05, low volume 0.30x avg (threshold < 0.75x), spread 0.59x ATR, close pos=0.53",604.75,86.7,17,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AREPRO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AREPRO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AREPRO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RAYMONDLSL,RAYMONDLSL.NS,Raymond Lifestyle Limited,2026-08-21,490,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,726.95,46.5,751.45,762.74,,,1.02,0.082,,0.4,0.46,0.25,False,False,True,False,LPS,2026-08-18,True,False,False,False,64,"Bar vol_ratio=0.57x, spread_ratio=0.66x, close_pos=0.19. Candidate LPS: higher low=745.00 vs prior ST low=725.00 (+2.8%), holding above range support=677.00, low volume 0.57x avg (threshold < 0.75x), spread 0.66x ATR, close pos=0.19",1108.4,52.5,6,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ARAYMONDLSL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARAYMONDLSL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARAYMONDLSL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RAJSREESUG,RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited,2026-08-21,900,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,39.1,73.0,32.09,32.73,,,1.42,0.392,,2.92,1.19,0.46,False,False,False,False,SOS,2026-08-20,False,True,False,False,117,"Bar vol_ratio=7.81x, spread_ratio=1.98x, close_pos=0.89. Candidate SOS: close=40.38 broke above range resistance=38.44 (+5.05%), strong close position=0.89 (threshold > 0.7), volume 7.81x avg (threshold >= 1.5x), spread 1.98x ATR",75.4,92.8,14,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ARAJSREESUG&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARAJSREESUG&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARAJSREESUG&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PRSMJOHNSN,PRSMJOHNSN.NS,Prism Johnson Limited,2026-08-21,899,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,107.97,46.5,112.42,118.9,,,1.69,0.092,,1.36,0.56,0.53,False,False,False,False,LPS,2026-08-20,True,False,False,False,119,"Bar vol_ratio=0.37x, spread_ratio=0.85x, close_pos=0.36. Candidate LPS: higher low=108.25 vs prior ST low=105.40 (+2.7%), holding above range support=97.10, low volume 0.37x avg (threshold < 0.75x), spread 0.85x ATR, close pos=0.36",163.88,51.8,18,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3APRSMJOHNSN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APRSMJOHNSN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APRSMJOHNSN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PRABHA,PRABHA.NS,Prabha Energy Limited,2026-08-21,355,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,217.66,89.5,156.05,158.94,,,1.61,0.547,,0.9,1.66,0.94,False,False,False,False,SOS,2026-08-20,False,True,False,False,64,"Bar vol_ratio=2.12x, spread_ratio=1.72x, close_pos=0.89. Candidate SOS: close=212.89 broke above range resistance=210.57 (+1.10%), strong close position=0.89 (threshold > 0.7), volume 2.12x avg (threshold >= 1.5x), spread 1.72x ATR",311.33,43.0,27,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3APRABHA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APRABHA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APRABHA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
POLICYBZR,POLICYBZR.NS,PB Fintech Limited,2026-08-21,900,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,1795.2,70.6,1628.54,1629.67,,,1.11,0.188,,0.46,0.89,0.91,False,False,False,False,SOS,2026-08-19,False,True,False,False,136,"Bar vol_ratio=1.83x, spread_ratio=1.22x, close_pos=0.71. Candidate SOS: close=1782.10 broke above range resistance=1767.50 (+0.83%), strong close position=0.71 (threshold > 0.7), volume 1.83x avg (threshold >= 1.5x), spread 1.22x ATR",2609.0,45.3,58,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3APOLICYBZR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APOLICYBZR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APOLICYBZR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
OSWALAGRO,OSWALAGRO.NS,Oswal Agro Mills Limited,2026-08-21,901,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,36.93,39.3,40.34,43.6,,,1.14,0.142,,0.57,0.68,0.13,False,False,False,False,LPS,2026-08-19,True,False,False,False,120,"Bar vol_ratio=0.24x, spread_ratio=0.73x, close_pos=0.73. Candidate LPS: higher low=36.41 vs prior Spring low=36.36 (+0.1%), holding above range support=36.36, low volume 0.24x avg (threshold < 0.75x), spread 0.73x ATR, close pos=0.73",56.41,52.7,25,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AOSWALAGRO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AOSWALAGRO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AOSWALAGRO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NDL,NDL.NS,Nandan Denim Limited,2026-08-21,901,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,2.71,74.5,2.4,2.54,,,1.16,0.156,,5.39,5.17,1.0,False,False,False,False,SOS,2026-08-21,False,True,False,False,113,"Bar vol_ratio=5.39x, spread_ratio=5.17x, close_pos=1.00. Candidate SOS: close=2.71 broke above range resistance=2.66 (+1.88%), strong close position=1.00 (threshold > 0.7), volume 5.39x avg (threshold >= 1.5x), spread 5.17x ATR",6.16,127.3,5,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ANDL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANDL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANDL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MBEL,MBEL.NS,M & B Engineering Limited,2026-08-21,261,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,273.75,39.3,302.28,305.21,,,1.14,0.162,,0.33,1.09,0.18,False,False,False,False,LPS,2026-08-13,True,False,False,False,41,"Bar vol_ratio=0.46x, spread_ratio=0.40x, close_pos=0.74. Candidate LPS: higher low=266.10 vs prior Spring low=258.25 (+3.0%), holding above range support=258.25, low volume 0.46x avg (threshold < 0.75x), spread 0.40x ATR, close pos=0.74",405.0,47.9,9,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AMBEL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMBEL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMBEL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MANINFRA,MANINFRA.NS,Man Infraconstruction Limited,2026-08-21,900,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,108.67,54.4,104.65,108.36,,,1.43,0.226,,0.26,0.71,0.3,False,False,False,False,LPS,2026-08-20,True,False,False,False,119,"Bar vol_ratio=0.58x, spread_ratio=0.56x, close_pos=0.68. Candidate LPS: higher low=108.51 vs prior ST low=105.11 (+3.2%), holding above range support=95.52, low volume 0.58x avg (threshold < 0.75x), spread 0.56x ATR, close pos=0.68",173.29,59.5,21,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AMANINFRA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMANINFRA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMANINFRA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KRITI,KRITI.NS,Kriti Industries (India) Limited,2026-08-21,899,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,64.34,37.0,69.05,73.29,,,1.3,0.113,,0.4,0.99,0.21,False,False,False,False,ST,2026-08-14,False,False,False,False,168,"Bar vol_ratio=0.39x, spread_ratio=1.59x, close_pos=0.28. Candidate ST: retest of SC low area (SC low=65.00, bar low=66.25, diff=1.9%), volume 0.39x avg strictly lower than SC volume 2.52x, spread 1.59x ATR, close pos=0.28",127.77,98.6,20,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AKRITI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKRITI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKRITI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KPEL,KPEL.NS,K.P. Energy Limited,2026-08-21,437,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,259.3,34.4,314.3,332.51,,,1.32,0.362,,0.73,0.65,0.27,False,False,False,False,LPS,2026-08-21,True,False,False,False,70,"Bar vol_ratio=0.73x, spread_ratio=0.65x, close_pos=0.27. Candidate LPS: higher low=257.00 vs prior Spring low=255.05 (+0.8%), holding above range support=240.00, low volume 0.73x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.27",349.3,34.7,6,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AKPEL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKPEL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKPEL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KAVDEFENCE,KAVDEFENCE.NS,Kavveri Defence & Wireless Technologies Limited,2026-08-21,901,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,56.9,43.2,60.31,61.82,,,1.03,0.067,,1.03,0.74,0.2,False,False,False,False,LPS,2026-08-20,True,False,False,False,108,"Bar vol_ratio=0.68x, spread_ratio=0.97x, close_pos=0.38. Candidate LPS: higher low=56.21 vs prior Spring low=55.05 (+2.1%), holding above range support=54.16, low volume 0.68x avg (threshold < 0.75x), spread 0.97x ATR, close pos=0.38",97.55,71.4,45,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AKAVDEFENCE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKAVDEFENCE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKAVDEFENCE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KARMAENG,KARMAENG.NS,Karma Energy Limited,2026-08-21,899,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,38.59,46.3,39.88,43.07,,,1.13,0.125,,0.74,0.75,0.11,False,False,False,False,LPS,2026-08-14,True,False,False,False,150,"Bar vol_ratio=0.47x, spread_ratio=1.28x, close_pos=0.06. Candidate LPS: higher low=39.51 vs prior ST low=39.42 (+0.2%), holding above range support=36.60, low volume 0.47x avg (threshold < 0.75x), spread 1.28x ATR, close pos=0.06",65.21,69.0,34,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AKARMAENG&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKARMAENG&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKARMAENG&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KANANIIND,KANANIIND.NS,Kanani Industries Limited,2026-08-21,900,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,1.5,49.3,1.52,1.56,,,1.08,0.055,,0.33,0.37,0.67,False,True,False,False,LPS,2026-08-20,True,False,False,False,132,"Bar vol_ratio=0.71x, spread_ratio=0.61x, close_pos=0.40. Candidate LPS: higher low=1.46 vs prior ST low=1.44 (+1.4%), holding above range support=1.31, low volume 0.71x avg (threshold < 0.75x), spread 0.61x ATR, close pos=0.40",2.23,48.7,1,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AKANANIIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKANANIIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKANANIIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KAKATCEM,KAKATCEM.NS,Kakatiya Cement Sugar & Industries Limited,2026-08-21,900,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,115.84,51.8,116.09,118.35,,,1.25,0.161,,0.75,0.83,0.33,False,False,False,False,LPS,2026-08-17,True,False,False,False,138,"Bar vol_ratio=0.68x, spread_ratio=0.93x, close_pos=0.87. Candidate LPS: higher low=106.00 vs prior ST low=105.71 (+0.3%), holding above range support=102.35, low volume 0.68x avg (threshold < 0.75x), spread 0.93x ATR, close pos=0.87",163.49,41.1,9,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AKAKATCEM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKAKATCEM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKAKATCEM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JISLJALEQS,JISLJALEQS.NS,Jain Irrigation Systems Limited,2026-08-21,901,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,27.86,39.7,31.37,31.49,,,1.01,0.22,,0.51,0.6,0.09,False,False,False,False,LPS,2026-08-18,True,False,False,False,97,"Bar vol_ratio=0.50x, spread_ratio=0.35x, close_pos=0.29. Candidate LPS: higher low=27.41 vs prior Spring low=26.85 (+2.1%), holding above range support=26.11, low volume 0.50x avg (threshold < 0.75x), spread 0.35x ATR, close pos=0.29",36.53,31.1,12,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AJISLJALEQS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJISLJALEQS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJISLJALEQS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JISLDVREQS,JISLDVREQS.NS,Jain Irrigation Systems Limited,2026-08-21,900,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,21.14,43.1,22.73,23.0,,,1.1,0.136,,0.07,0.42,0.25,False,False,True,False,LPS,2026-08-12,True,False,False,False,111,"Bar vol_ratio=0.52x, spread_ratio=1.39x, close_pos=0.21. Candidate LPS: higher low=20.70 vs prior Spring low=19.60 (+5.6%), holding above range support=19.60, low volume 0.52x avg (threshold < 0.75x), spread 1.39x ATR, close pos=0.21",57.99,174.3,46,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AJISLDVREQS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJISLDVREQS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJISLDVREQS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INTLCONV,INTLCONV.NS,International Conveyors Limited,2026-08-21,901,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,77.54,54.5,78.02,78.18,,,1.09,0.075,,0.82,0.99,0.51,False,False,False,False,LPS,2026-08-13,True,False,False,False,141,"Bar vol_ratio=0.60x, spread_ratio=0.85x, close_pos=0.17. Candidate LPS: higher low=72.66 vs prior Spring low=72.09 (+0.8%), holding above range support=72.09, low volume 0.60x avg (threshold < 0.75x), spread 0.85x ATR, close pos=0.17",205.06,164.5,44,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AINTLCONV&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINTLCONV&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINTLCONV&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INTERARCH,INTERARCH.NS,Interarch Building Solutions Limited,2026-08-21,496,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,1676.3,33.2,1824.39,1857.62,,,1.15,0.139,,1.09,0.74,0.15,False,False,False,False,LPS,2026-08-14,True,False,False,False,52,"Bar vol_ratio=0.49x, spread_ratio=0.58x, close_pos=0.75. Candidate LPS: higher low=1709.00 vs prior ST low=1680.20 (+1.7%), holding above range support=1651.20, low volume 0.49x avg (threshold < 0.75x), spread 0.58x ATR, close pos=0.75",2996.2,78.7,42,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AINTERARCH&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINTERARCH&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINTERARCH&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INDTERRAIN,INDTERRAIN.NS,Indian Terrain Fashions Limited,2026-08-21,899,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,30.34,45.9,31.38,31.58,,,1.13,0.2,,0.15,0.51,0.11,False,False,True,False,LPS,2026-08-07,True,False,False,False,125,"Bar vol_ratio=0.47x, spread_ratio=0.53x, close_pos=0.18. Candidate LPS: higher low=31.52 vs prior ST low=31.00 (+1.7%), holding above range support=27.50, low volume 0.47x avg (threshold < 0.75x), spread 0.53x ATR, close pos=0.18",85.7,182.5,18,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AINDTERRAIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINDTERRAIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINDTERRAIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INDOUS,INDOUS.NS,Indo Us Biotech Limited,2026-08-21,472,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,85.56,52.9,86.21,94.67,,,1.03,0.119,,0.16,0.68,0.16,False,False,False,False,LPS,2026-08-21,True,False,False,False,95,"Bar vol_ratio=0.16x, spread_ratio=0.68x, close_pos=0.16. Candidate LPS: higher low=85.10 vs prior Spring low=84.60 (+0.6%), holding above range support=74.98, low volume 0.16x avg (threshold < 0.75x), spread 0.68x ATR, close pos=0.16",114.03,33.3,4,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AINDOUS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINDOUS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINDOUS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INDIASHLTR,INDIASHLTR.NS,India Shelter Finance Corporation Limited,2026-08-21,661,DISQUALIFIED,True,False,50.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,675.25,39.2,747.3,764.34,,,1.1,0.181,,0.31,0.85,0.33,False,False,False,False,LPS,2026-08-13,True,False,False,False,128,"Bar vol_ratio=0.37x, spread_ratio=0.55x, close_pos=0.39. Candidate LPS: higher low=668.85 vs prior Spring low=640.00 (+4.5%), holding above range support=640.00, low volume 0.37x avg (threshold < 0.75x), spread 0.55x ATR, close pos=0.39",1289.15,90.9,41,False,[DISQUALIFIED] Score: 50.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AINDIASHLTR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINDIASHLTR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINDIASHLTR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
