symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
ANANDRATHI,ANANDRATHI.NS,Anand Rathi Wealth Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,2188.0,66.3,2042.76,1908.0,,,0.83,0.122,,0.6,0.7,0.68,False,False,False,False,SOS,2026-07-10,False,True,False,False,109,"Bar vol_ratio=2.59x, spread_ratio=1.75x, close_pos=0.74. Candidate SOS: close=2146.80 broke above range resistance=2120.00 (+1.26%), strong close position=0.74 (threshold > 0.7), volume 2.59x avg (threshold >= 1.5x), spread 1.75x ATR",1804.6,-17.5,9,False,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (2042.8>1908.0), RSI(14) Bullish (66.3), ATR Contraction (0.83<1.0)) | VSA: Vol Ratio: 0.60x, Close Pos: 0.68 | Candidate Event: SOS (Bar vol_ratio=2.59x, spread_ratio=1.75x, close_pos=0.74. Candidate SOS: close=2146.80 broke above range resistance=2120.00 (+1.26%), strong close position=0.74 (threshold > 0.7), volume 2.59x avg (threshold >= 1.5x), spread 1.75x ATR) | P&F Target: ₹1804.60 (+-17.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AANANDRATHI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AANANDRATHI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AANANDRATHI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AETHER,AETHER.NS,Aether Industries Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,True,True,1626.6,64.0,1444.65,1294.43,,,0.95,0.144,,0.84,0.97,0.74,False,False,False,False,SOS,2026-07-09,False,True,False,False,110,"Bar vol_ratio=3.09x, spread_ratio=1.50x, close_pos=0.72. Candidate SOS: close=1485.80 broke above range resistance=1424.00 (+4.34%), strong close position=0.72 (threshold > 0.7), volume 3.09x avg (threshold >= 1.5x), spread 1.50x ATR",1429.3,-12.1,22,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (1444.7>1294.4), RSI(14) Bullish (64.0), ATR Contraction (0.95<1.0), BBW Contraction) | VSA: Vol Ratio: 0.84x, Close Pos: 0.74 | Candidate Event: SOS (Bar vol_ratio=3.09x, spread_ratio=1.50x, close_pos=0.72. Candidate SOS: close=1485.80 broke above range resistance=1424.00 (+4.34%), strong close position=0.72 (threshold > 0.7), volume 3.09x avg (threshold >= 1.5x), spread 1.50x ATR) | P&F Target: ₹1429.30 (+-12.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAETHER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAETHER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAETHER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AEROFLEX,AEROFLEX.NS,Aeroflex Industries Limited,2026-08-21,737,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,503.0,66.4,449.13,400.13,,,0.92,0.2,,1.87,1.43,0.94,False,False,False,False,SOS,2026-06-17,False,True,False,False,61,"Bar vol_ratio=1.84x, spread_ratio=1.85x, close_pos=0.85. Candidate SOS: close=510.42 broke above range resistance=491.43 (+3.86%), strong close position=0.85 (threshold > 0.7), volume 1.84x avg (threshold >= 1.5x), spread 1.85x ATR",494.65,-1.7,52,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (449.1>400.1), RSI(14) Bullish (66.4), ATR Contraction (0.92<1.0)) | VSA: Vol Ratio: 1.87x, Close Pos: 0.94 | Candidate Event: SOS (Bar vol_ratio=1.84x, spread_ratio=1.85x, close_pos=0.85. Candidate SOS: close=510.42 broke above range resistance=491.43 (+3.86%), strong close position=0.85 (threshold > 0.7), volume 1.84x avg (threshold >= 1.5x), spread 1.85x ATR) | P&F Target: ₹494.65 (+-1.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAEROFLEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAEROFLEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAEROFLEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SOLARINDS,SOLARINDS.NS,Solar Industries India Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,43.5,False,None,True,True,True,False,False,True,19900.0,62.1,18507.78,17428.16,,,1.09,0.157,,0.63,0.8,0.56,False,False,False,False,ST,2026-08-18,False,False,False,False,139,"Bar vol_ratio=1.34x, spread_ratio=0.76x, close_pos=0.64. Candidate ST: retest of SC low area (SC low=19480.00, bar low=20030.00, diff=2.8%), volume 1.34x avg strictly lower than SC volume 3.65x, spread 0.76x ATR, close pos=0.64",21162.2,6.3,24,False,"[QUALIFIED_CANDIDATE] Score: 43.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (18507.8>17428.2), RSI(14) Bullish (62.1)) | VSA: Vol Ratio: 0.63x, Close Pos: 0.56 | Candidate Event: ST (Bar vol_ratio=1.34x, spread_ratio=0.76x, close_pos=0.64. Candidate ST: retest of SC low area (SC low=19480.00, bar low=20030.00, diff=2.8%), volume 1.34x avg strictly lower than SC volume 3.65x, spread 0.76x ATR, close pos=0.64) | P&F Target: ₹21162.20 (+6.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASOLARINDS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASOLARINDS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASOLARINDS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VINATIORGA,VINATIORGA.NS,Vinati Organics Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,False,True,True,True,1329.4,51.0,1328.02,1319.88,,,0.94,0.043,,0.69,0.98,0.67,False,False,False,False,LPS,2026-07-30,True,False,False,False,153,"Bar vol_ratio=0.65x, spread_ratio=0.95x, close_pos=0.36. Candidate LPS: higher low=1286.00 vs prior Spring low=1270.50 (+1.2%), holding above range support=1270.50, low volume 0.65x avg (threshold < 0.75x), spread 0.95x ATR, close pos=0.36",3576.3,169.0,33,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (1328.0>1319.9), ATR Contraction (0.94<1.0), BBW Contraction) | VSA: Vol Ratio: 0.69x, Close Pos: 0.67 | Candidate Event: LPS (Bar vol_ratio=0.65x, spread_ratio=0.95x, close_pos=0.36. Candidate LPS: higher low=1286.00 vs prior Spring low=1270.50 (+1.2%), holding above range support=1270.50, low volume 0.65x avg (threshold < 0.75x), spread 0.95x ATR, close pos=0.36) | P&F Target: ₹3576.30 (+169.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AVINATIORGA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVINATIORGA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVINATIORGA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TFCILTD,TFCILTD.NS,Tourism Finance Corporation of India Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,True,False,False,True,True,130.99,85.4,92.27,82.72,,,1.22,0.391,,0.44,0.99,0.17,False,False,False,False,LPS,2026-07-30,True,False,False,False,123,"Bar vol_ratio=0.55x, spread_ratio=0.66x, close_pos=0.62. Candidate LPS: higher low=98.73 vs prior ST low=74.68 (+32.2%), holding above range support=70.83, low volume 0.55x avg (threshold < 0.75x), spread 0.66x ATR, close pos=0.62",101.22,-22.7,1,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (92.3>82.7), BBW Contraction) | VSA: Vol Ratio: 0.44x, Close Pos: 0.17 | Candidate Event: LPS (Bar vol_ratio=0.55x, spread_ratio=0.66x, close_pos=0.62. Candidate LPS: higher low=98.73 vs prior ST low=74.68 (+32.2%), holding above range support=70.83, low volume 0.55x avg (threshold < 0.75x), spread 0.66x ATR, close pos=0.62) | P&F Target: ₹101.22 (+-22.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ATFCILTD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATFCILTD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATFCILTD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SONATSOFTW,SONATSOFTW.NS,Sonata Software Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,False,True,True,True,304.0,46.1,299.19,278.89,,,0.93,0.183,,0.31,0.42,0.26,False,False,True,False,SOS,2026-08-03,False,True,False,False,92,"Bar vol_ratio=1.71x, spread_ratio=1.88x, close_pos=0.91. Candidate SOS: close=344.53 broke above range resistance=326.20 (+5.62%), strong close position=0.91 (threshold > 0.7), volume 1.71x avg (threshold >= 1.5x), spread 1.88x ATR",428.81,41.1,25,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (299.2>278.9), ATR Contraction (0.93<1.0), BBW Contraction) | VSA: Vol Ratio: 0.31x, Close Pos: 0.26, No Supply (Dry-up) | Candidate Event: SOS (Bar vol_ratio=1.71x, spread_ratio=1.88x, close_pos=0.91. Candidate SOS: close=344.53 broke above range resistance=326.20 (+5.62%), strong close position=0.91 (threshold > 0.7), volume 1.71x avg (threshold >= 1.5x), spread 1.88x ATR) | P&F Target: ₹428.81 (+41.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASONATSOFTW&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASONATSOFTW&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASONATSOFTW&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SIGACHI,SIGACHI.NS,Sigachi Industries Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,False,True,30.05,67.5,24.97,23.02,,,1.74,0.233,,1.42,0.99,0.52,False,False,False,False,AR,2026-08-20,False,False,False,False,118,"Bar vol_ratio=4.26x, spread_ratio=2.01x, close_pos=0.46. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-19 00:00:00, SC price=28.88), Open=29.00, Close=30.31, close pos=0.46, volume 4.26x avg (threshold >= 1.0x), spread 2.01x ATR",43.5,44.8,24,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (25.0>23.0), RSI(14) Bullish (67.5)) | VSA: Vol Ratio: 1.42x, Close Pos: 0.52 | Candidate Event: AR (Bar vol_ratio=4.26x, spread_ratio=2.01x, close_pos=0.46. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-19 00:00:00, SC price=28.88), Open=29.00, Close=30.31, close pos=0.46, volume 4.26x avg (threshold >= 1.0x), spread 2.01x ATR) | P&F Target: ₹43.50 (+44.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASIGACHI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASIGACHI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASIGACHI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SCI,SCI.NS,Shipping Corporation Of India Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,False,True,True,True,290.55,48.4,294.77,296.28,,,0.99,0.111,,0.35,0.51,0.12,False,False,True,False,LPS,2026-07-28,True,False,False,False,82,"Bar vol_ratio=0.68x, spread_ratio=0.88x, close_pos=0.17. Candidate LPS: higher low=277.50 vs prior Spring low=266.05 (+4.3%), holding above range support=260.20, low volume 0.68x avg (threshold < 0.75x), spread 0.88x ATR, close pos=0.17",370.48,27.5,22,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.99<1.0), BBW Contraction) | VSA: Vol Ratio: 0.35x, Close Pos: 0.12, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.68x, spread_ratio=0.88x, close_pos=0.17. Candidate LPS: higher low=277.50 vs prior Spring low=266.05 (+4.3%), holding above range support=260.20, low volume 0.68x avg (threshold < 0.75x), spread 0.88x ATR, close pos=0.17) | P&F Target: ₹370.48 (+27.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASCI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASCI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASCI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SAREGAMA,SAREGAMA.NS,Saregama India Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,True,False,False,True,True,506.55,47.7,498.89,438.82,,,1.2,0.087,,0.33,0.78,0.14,False,False,False,False,SOS,2026-08-04,False,True,False,False,127,"Bar vol_ratio=6.60x, spread_ratio=2.41x, close_pos=0.91. Candidate SOS: close=542.55 broke above range resistance=535.90 (+1.24%), strong close position=0.91 (threshold > 0.7), volume 6.60x avg (threshold >= 1.5x), spread 2.41x ATR",810.95,60.1,24,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (498.9>438.8), BBW Contraction) | VSA: Vol Ratio: 0.33x, Close Pos: 0.14 | Candidate Event: SOS (Bar vol_ratio=6.60x, spread_ratio=2.41x, close_pos=0.91. Candidate SOS: close=542.55 broke above range resistance=535.90 (+1.24%), strong close position=0.91 (threshold > 0.7), volume 6.60x avg (threshold >= 1.5x), spread 2.41x ATR) | P&F Target: ₹810.95 (+60.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASAREGAMA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASAREGAMA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASAREGAMA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RPGLIFE,RPGLIFE.NS,RPG Life Sciences Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,False,True,True,True,2636.6,44.6,2618.57,2376.46,,,0.81,0.128,,0.29,0.61,0.4,False,False,False,False,SOS,2026-07-20,False,True,False,False,85,"Bar vol_ratio=2.74x, spread_ratio=1.89x, close_pos=0.81. Candidate SOS: close=3017.10 broke above range resistance=2993.80 (+0.78%), strong close position=0.81 (threshold > 0.7), volume 2.74x avg (threshold >= 1.5x), spread 1.89x ATR",3937.5,49.3,52,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (2618.6>2376.5), ATR Contraction (0.81<1.0), BBW Contraction) | VSA: Vol Ratio: 0.29x, Close Pos: 0.40 | Candidate Event: SOS (Bar vol_ratio=2.74x, spread_ratio=1.89x, close_pos=0.81. Candidate SOS: close=3017.10 broke above range resistance=2993.80 (+0.78%), strong close position=0.81 (threshold > 0.7), volume 2.74x avg (threshold >= 1.5x), spread 1.89x ATR) | P&F Target: ₹3937.50 (+49.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ARPGLIFE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARPGLIFE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARPGLIFE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RGL,RGL.NS,Renaissance Global Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,False,True,131.26,64.9,118.29,111.11,,,1.5,0.193,,0.36,0.67,0.66,False,False,False,False,AR,2026-08-13,False,False,False,False,112,"Bar vol_ratio=5.65x, spread_ratio=1.51x, close_pos=0.13. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-12 00:00:00, SC price=110.14), Open=110.67, Close=111.14, close pos=0.13, volume 5.65x avg (threshold >= 1.0x), spread 1.51x ATR",354.03,169.7,80,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (118.3>111.1), RSI(14) Bullish (64.9)) | VSA: Vol Ratio: 0.36x, Close Pos: 0.66 | Candidate Event: AR (Bar vol_ratio=5.65x, spread_ratio=1.51x, close_pos=0.13. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-12 00:00:00, SC price=110.14), Open=110.67, Close=111.14, close pos=0.13, volume 5.65x avg (threshold >= 1.0x), spread 1.51x ATR) | P&F Target: ₹354.03 (+169.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ARGL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARGL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARGL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
REDINGTON,REDINGTON.NS,Redington Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,True,True,350.55,66.6,294.93,256.63,,,1.13,0.293,,0.42,0.97,0.58,False,False,False,False,SOS,2026-08-03,False,True,False,False,110,"Bar vol_ratio=7.26x, spread_ratio=2.81x, close_pos=0.74. Candidate SOS: close=347.85 broke above range resistance=338.50 (+2.76%), strong close position=0.74 (threshold > 0.7), volume 7.26x avg (threshold >= 1.5x), spread 2.81x ATR",465.77,32.9,33,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (294.9>256.6), RSI(14) Bullish (66.6), BBW Contraction) | VSA: Vol Ratio: 0.42x, Close Pos: 0.58 | Candidate Event: SOS (Bar vol_ratio=7.26x, spread_ratio=2.81x, close_pos=0.74. Candidate SOS: close=347.85 broke above range resistance=338.50 (+2.76%), strong close position=0.74 (threshold > 0.7), volume 7.26x avg (threshold >= 1.5x), spread 2.81x ATR) | P&F Target: ₹465.77 (+32.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AREDINGTON&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AREDINGTON&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AREDINGTON&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PFOCUS,PFOCUS.NS,Prime Focus Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,True,False,True,True,296.95,59.0,263.36,273.77,,,1.08,0.157,,4.16,1.51,0.65,False,False,False,False,SOS,2026-07-29,False,True,False,False,120,"Bar vol_ratio=3.15x, spread_ratio=2.04x, close_pos=0.91. Candidate SOS: close=308.72 broke above range resistance=297.50 (+3.77%), strong close position=0.91 (threshold > 0.7), volume 3.15x avg (threshold >= 1.5x), spread 2.04x ATR",319.88,7.7,25,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (59.0), BBW Contraction) | VSA: Vol Ratio: 4.16x, Close Pos: 0.65 | Candidate Event: SOS (Bar vol_ratio=3.15x, spread_ratio=2.04x, close_pos=0.91. Candidate SOS: close=308.72 broke above range resistance=297.50 (+3.77%), strong close position=0.91 (threshold > 0.7), volume 3.15x avg (threshold >= 1.5x), spread 2.04x ATR) | P&F Target: ₹319.88 (+7.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3APFOCUS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APFOCUS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APFOCUS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MPSLTD,MPSLTD.NS,MPS Limited,2026-08-21,899,QUALIFIED_CANDIDATE,True,True,43.0,False,None,False,True,True,False,True,True,2897.9,65.4,2317.11,2030.21,,,1.14,0.136,,0.31,0.56,0.37,False,False,True,False,SOS,2026-07-24,False,True,False,False,107,"Bar vol_ratio=2.48x, spread_ratio=1.78x, close_pos=0.85. Candidate SOS: close=2769.70 broke above range resistance=2728.80 (+1.50%), strong close position=0.85 (threshold > 0.7), volume 2.48x avg (threshold >= 1.5x), spread 1.78x ATR",2646.7,-8.7,28,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (2317.1>2030.2), RSI(14) Bullish (65.4), BBW Contraction) | VSA: Vol Ratio: 0.31x, Close Pos: 0.37, No Supply (Dry-up) | Candidate Event: SOS (Bar vol_ratio=2.48x, spread_ratio=1.78x, close_pos=0.85. Candidate SOS: close=2769.70 broke above range resistance=2728.80 (+1.50%), strong close position=0.85 (threshold > 0.7), volume 2.48x avg (threshold >= 1.5x), spread 1.78x ATR) | P&F Target: ₹2646.70 (+-8.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMPSLTD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMPSLTD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMPSLTD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MAHSEAMLES,MAHSEAMLES.NS,Maharashtra Seamless Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,True,False,False,True,634.15,66.1,601.22,616.16,,,1.18,0.133,,5.98,2.77,0.46,False,False,False,False,LPS,2026-07-27,True,False,False,False,97,"Bar vol_ratio=0.32x, spread_ratio=0.61x, close_pos=0.43. Candidate LPS: higher low=573.40 vs prior Spring low=557.20 (+2.9%), holding above range support=557.20, low volume 0.32x avg (threshold < 0.75x), spread 0.61x ATR, close pos=0.43",1009.65,59.2,30,True,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (66.1)) | VSA: Vol Ratio: 5.98x, Close Pos: 0.46 | Candidate Event: LPS (Bar vol_ratio=0.32x, spread_ratio=0.61x, close_pos=0.43. Candidate LPS: higher low=573.40 vs prior Spring low=557.20 (+2.9%), holding above range support=557.20, low volume 0.32x avg (threshold < 0.75x), spread 0.61x ATR, close pos=0.43) | P&F Target: ₹1009.65 (+59.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMAHSEAMLES&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMAHSEAMLES&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMAHSEAMLES&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KMSUGAR,KMSUGAR.NS,K.M.Sugar Mills Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,43.0,False,None,True,False,True,False,False,True,33.55,68.9,28.02,28.11,,,1.43,0.303,,3.25,1.64,0.29,False,False,False,False,SC,2026-08-21,False,False,False,False,98,"Bar vol_ratio=3.25x, spread_ratio=1.64x, close_pos=0.29. Candidate SC: volume 3.25x 20-period avg (threshold >= 2.0x), spread 1.64x 20-period ATR (threshold >= 1.5x), down-close (Open=35.01, Close=33.55, close pos=0.29), Prior peak=36.00, bar low=32.85, decline=8.8% over prior 10 bars (threshold >= 3.0%)",88.66,164.3,80,False,"[QUALIFIED_CANDIDATE] Score: 43.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (68.9)) | VSA: Vol Ratio: 3.25x, Close Pos: 0.29 | Candidate Event: SC (Bar vol_ratio=3.25x, spread_ratio=1.64x, close_pos=0.29. Candidate SC: volume 3.25x 20-period avg (threshold >= 2.0x), spread 1.64x 20-period ATR (threshold >= 1.5x), down-close (Open=35.01, Close=33.55, close pos=0.29), Prior peak=36.00, bar low=32.85, decline=8.8% over prior 10 bars (threshold >= 3.0%)) | P&F Target: ₹88.66 (+164.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AKMSUGAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKMSUGAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKMSUGAR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
